idx_way;idx_node_OSM;idx_node;lon;lat;tile_x;tile_y;way_type
6398243;48106365;9110;6,595932;53,173276;8492;5323;residential
6398016;48106497;9111;6,592871;53,173296;8492;5323;residential
6398126;3808912049;9112;6,594819;53,17352;8492;5323;residential
1063262903;4413156615;9113;6,591855;53,173681;8492;5323;residential
377545094;3809248754;9114;6,613255;53,174523;8492;5323;service
6390313;48109700;9115;6,613299;53,174661;8492;5323;residential
6390717;5878065332;9116;6,61332;53,175263;8492;5323;residential
6390536;48113664;9117;6,613684;53,17628;8492;5323;residential
806558067;48114821;9118;6,613424;53,176774;8492;5323;residential
6390598;48117659;9119;6,613641;53,177752;8492;5323;residential
578201854;9815178096;9120;6,613571;53,178889;8492;5323;residential
377796926;1170619633;9121;6,592608;53,179367;8492;5323;service
578201854;5540946624;9122;6,613727;53,179524;8492;5323;residential
432301228;4313808411;9123;6,612627;53,179827;8492;5323;residential
6398062;3811699336;9124;6,592364;53,180528;8492;5323;service
432301228;4313808414;9125;6,613476;53,180692;8492;5323;residential
101375485;560723568;9126;6,592307;53,181679;8492;5323;service
44130221;560723567;9127;6,591858;53,182027;8492;5323;cycleway
6390619;1133588879;9128;6,613732;53,182034;8492;5323;unclassified
6398392;48127615;9129;6,59202;53,182044;8492;5323;secondary
44133657;5546467577;9130;6,591863;53,182284;8492;5323;cycleway
377855302;3812593061;9131;6,591839;53,183435;8492;5323;service
512407437;5010355511;9132;6,61252;53,184319;8492;5323;service
614268824;317370666;9133;6,599988;53,185828;8492;5323;cycleway
6398317;7702568930;9134;6,600115;53,185879;8492;5323;unclassified
1083432322;9928850600;9135;6,595237;53,186033;8492;5323;service
806554592;9135794148;9136;6,607715;53,186152;8492;5323;unclassified
824896106;7702619296;9137;6,595604;53,186224;8492;5323;residential
242966874;7702568918;9138;6,597141;53,186245;8492;5323;residential
6390483;48106135;9139;6,626464;53,173137;8493;5323;residential
6390506;48106170;9140;6,625688;53,173137;8493;5323;residential
6391013;3640796197;9141;6,629028;53,173143;8493;5323;tertiary
6390188;48106270;9142;6,631273;53,173146;8493;5323;residential
6390158;4022481010;9143;6,631166;53,173148;8493;5323;residential
6390158;48106171;9144;6,63081;53,17315;8493;5323;residential
359348266;3640796225;9145;6,630425;53,173152;8493;5323;cycleway
259921677;2653821990;9146;6,622823;53,173153;8493;5323;residential
6390655;48106296;9147;6,61906;53,173213;8493;5323;residential
6390178;48106334;9148;6,631407;53,173221;8493;5323;residential
6390722;48106319;9149;6,616411;53,173236;8493;5323;tertiary
6390158;48106501;9150;6,63211;53,17332;8493;5323;residential
6390473;48106770;9151;6,621809;53,173486;8493;5323;residential
6390591;48106898;9152;6,614553;53,173519;8493;5323;tertiary
6390502;3419724415;9153;6,624438;53,173601;8493;5323;residential
137880482;3640796213;9154;6,632828;53,174481;8493;5323;cycleway
377545094;3809248753;9155;6,613864;53,174693;8493;5323;service
6390717;48110003;9156;6,613771;53,174796;8493;5323;residential
6390536;48113892;9157;6,613982;53,176356;8493;5323;residential
806558067;48115833;9158;6,614325;53,177016;8493;5323;residential
6390598;5541227913;9159;6,613807;53,17763;8493;5323;residential
578201854;5540942620;9160;6,613801;53,178915;8493;5323;residential
578201854;9815178102;9161;6,613797;53,179463;8493;5323;residential
432301228;4313808412;9162;6,613871;53,180152;8493;5323;residential
6390619;1133589364;9163;6,613788;53,182047;8493;5323;unclassified
6390254;4022481204;9164;6,637632;53,173196;8494;5323;secondary
6390162;6034429583;9165;6,636313;53,173317;8494;5323;cycleway
4707751;29956011;9166;6,657384;53,180278;8494;5323;cycleway
6389984;418876727;9167;6,657261;53,18378;8494;5323;secondary
806569093;561674699;9168;6,6573;53,183842;8494;5323;cycleway
27232157;48136537;9169;6,647738;53,185561;8494;5323;unclassified
142637802;561675600;9170;6,652285;53,186071;8494;5323;cycleway
6389984;48138119;9171;6,65195;53,18619;8494;5323;secondary
399333902;4020686039;9172;6,648456;53,186203;8494;5323;service
6390253;4021210252;9173;6,650878;53,186256;8494;5323;secondary
399333903;4020686034;9174;6,649659;53,186262;8494;5323;service
44222548;4021210253;9175;6,650752;53,186276;8494;5323;cycleway
146986244;9814277278;9176;6,659246;53,173254;8495;5323;service
905430641;561673404;9177;6,678838;53,17491;8495;5323;cycleway
806569909;3394365142;9178;6,6713;53,17526;8495;5323;cycleway
6389940;48112430;9179;6,675767;53,175772;8495;5323;tertiary
6389992;48120988;9180;6,679057;53,179204;8495;5323;secondary
222611565;565442995;9181;6,67923;53,179234;8495;5323;cycleway
4707751;29956012;9182;6,657829;53,180411;8495;5323;cycleway
6389984;9810498041;9183;6,658285;53,183561;8495;5323;secondary
790879391;9812567975;9184;6,679402;53,183633;8495;5323;cycleway
806569093;561675689;9185;6,658043;53,18369;8495;5323;cycleway
806569909;8818465841;9186;6,682665;53,173131;8496;5323;cycleway
4707752;8818465842;9187;6,68286;53,173146;8496;5323;cycleway
6389934;48107057;9188;6,696978;53,173586;8496;5323;unclassified
6389946;10293813575;9189;6,690957;53,173638;8496;5323;unclassified
6389934;48107304;9190;6,697425;53,173716;8496;5323;unclassified
332321162;561673454;9191;6,681956;53,173964;8496;5323;cycleway
6389945;48107987;9192;6,681499;53,174043;8496;5323;tertiary
905430641;561673412;9193;6,68113;53,174213;8496;5323;cycleway
6389282;4022677070;9194;6,701631;53,17443;8496;5323;secondary
98945384;48114501;9195;6,687176;53,174562;8496;5323;unclassified
44502992;565442991;9196;6,697259;53,175424;8496;5323;cycleway
6389992;4022677078;9197;6,679728;53,179038;8496;5323;secondary
222611565;4022677081;9198;6,67982;53,17911;8496;5323;cycleway
790879391;9812567974;9199;6,679716;53,183686;8496;5323;cycleway
404536082;48135127;9200;6,685381;53,185051;8496;5323;unclassified
790880287;1211210225;9201;6,684838;53,185632;8496;5323;cycleway
6389978;4771734905;9202;6,701131;53,186012;8496;5323;tertiary
6389610;48138430;9203;6,700718;53,186251;8496;5323;tertiary
6389237;48106200;9204;6,707883;53,173143;8497;5323;unclassified
682363602;6390223594;9205;6,715925;53,173149;8497;5323;unclassified
6389263;4022677093;9206;6,720571;53,17319;8497;5323;unclassified
682363602;6390223599;9207;6,713439;53,173602;8497;5323;unclassified
6389287;48107060;9208;6,717758;53,173613;8497;5323;secondary
6389241;48107137;9209;6,71097;53,17365;8497;5323;unclassified
6389282;48108978;9210;6,70209;53,174365;8497;5323;secondary
44502992;565442990;9211;6,701671;53,174519;8497;5323;cycleway
6389258;48110147;9212;6,723101;53,174785;8497;5323;unclassified
6389281;48128621;9213;6,72339;53,18242;8497;5323;unclassified
6389261;48133364;9214;6,72;53,18434;8497;5323;unclassified
6389285;48135735;9215;6,72351;53,1853;8497;5323;secondary
6389978;48136488;9216;6,701773;53,185539;8497;5323;tertiary
773651533;4017101889;9217;6,722897;53,185606;8497;5323;cycleway
22913959;8111722766;9218;6,706309;53,186076;8497;5323;cycleway
6389121;4022761030;9219;6,732168;53,173125;8498;5323;unclassified
6389302;48106151;9220;6,730303;53,173138;8498;5323;primary
6389295;4022677111;9221;6,730485;53,173139;8498;5323;primary
399543169;4022761006;9222;6,733359;53,173188;8498;5323;service
142638220;565443033;9223;6,729353;53,173192;8498;5323;unclassified
6389157;4022761004;9224;6,73446;53,173192;8498;5323;unclassified
399543182;4022761045;9225;6,731919;53,173216;8498;5323;service
378658591;1512640842;9226;6,741503;53,173249;8498;5323;unclassified
137946272;1512640844;9227;6,729179;53,173303;8498;5323;cycleway
6388593;48107288;9228;6,743316;53,173678;8498;5323;unclassified
399543176;4022761027;9229;6,732972;53,174447;8498;5323;service
137946242;1512640866;9230;6,736284;53,175242;8498;5323;unclassified
6389281;48126433;9231;6,72507;53,18153;8498;5323;unclassified
773652319;1362662536;9232;6,744718;53,181978;8498;5323;cycleway
6389181;48127701;9233;6,744794;53,182047;8498;5323;secondary
6389285;3368448308;9234;6,72591;53,184459;8498;5323;secondary
773651533;1362662581;9235;6,724113;53,185165;8498;5323;cycleway
6389120;4015405835;9236;6,732478;53,185435;8498;5323;service
142633060;673277395;9237;6,738594;53,185435;8498;5323;unclassified
773894941;673277507;9238;6,741957;53,185972;8498;5323;cycleway
53198603;5308633710;9239;6,741897;53,18604;8498;5323;cycleway
53198603;673277486;9240;6,74056;53,18614;8498;5323;cycleway
6389179;48138498;9241;6,74526;53,186285;8498;5323;unclassified
6383335;48120753;9242;6,765393;53,179089;8499;5323;unclassified
773652319;5308593187;9243;6,745654;53,181984;8499;5323;cycleway
6389181;48127629;9244;6,746412;53,182042;8499;5323;secondary
6389178;48131732;9245;6,754878;53,183617;8499;5323;residential
6389166;48134253;9246;6,755421;53,184681;8499;5323;unclassified
279698177;2839038459;9247;6,758493;53,184963;8499;5323;service
834047833;7785801444;9248;6,765138;53,185719;8499;5323;unclassified
121806513;2493605503;9249;6,762627;53,186036;8499;5323;cycleway
6383381;48138010;9250;6,762582;53,186092;8499;5323;secondary
275674284;2416873074;9251;6,786819;53,173133;8500;5323;cycleway
275674263;2416873075;9252;6,787766;53,173158;8500;5323;cycleway
6383367;48106730;9253;6,788011;53,173441;8500;5323;tertiary
6383357;48119631;9254;6,787167;53,178574;8500;5323;unclassified
6383335;48121236;9255;6,76821;53,17929;8500;5323;unclassified
233306887;8039573181;9256;6,785985;53,183888;8500;5323;cycleway
6383371;48137621;9257;6,785925;53,185952;8500;5323;tertiary
6383226;48106172;9258;6,801354;53,173146;8501;5323;unclassified
1008692665;1512640841;9259;6,799576;53,17316;8501;5323;unclassified
6382212;48108675;9260;6,810652;53,174237;8501;5323;unclassified
6382210;48120016;9261;6,80999;53,17875;8501;5323;unclassified
6383357;48120053;9262;6,790941;53,17876;8501;5323;unclassified
6383341;48136783;9263;6,793488;53,185634;8501;5323;unclassified
6383341;48137342;9264;6,7955;53,18586;8501;5323;unclassified
6382328;48107165;9265;6,81359;53,17368;8502;5323;unclassified
6382460;48107359;9266;6,81332;53,17378;8502;5323;tertiary
6382212;48109462;9267;6,813963;53,174558;8502;5323;unclassified
6382470;48112027;9268;6,831598;53,175653;8502;5323;unclassified
6382210;7412057724;9269;6,81381;53,179032;8502;5323;unclassified
6382435;48135741;9270;6,82773;53,1853;8502;5323;tertiary
168512746;1797657222;9271;6,85043;53,173162;8503;5323;service
168512746;1797657237;9272;6,838016;53,173271;8503;5323;service
6382471;48106502;9273;6,850675;53,173323;8503;5323;unclassified
6382470;48112175;9274;6,834347;53,175658;8503;5323;unclassified
6381941;48112442;9275;6,85077;53,17585;8503;5323;unclassified
846064194;7893463951;9276;6,850485;53,185183;8503;5323;unclassified
6381952;48106793;9277;6,861866;53,173492;8504;5323;unclassified
404440143;48107370;9278;6,875094;53,173798;8504;5323;tertiary
6381835;48111496;9279;6,87464;53,17544;8504;5323;unclassified
6381941;48112459;9280;6,85811;53,17586;8504;5323;unclassified
6381958;48121230;9281;6,875514;53,179273;8504;5323;unclassified
781433599;48130511;9282;6,877196;53,183087;8504;5323;unclassified
6382102;8911146594;9283;6,874744;53,186248;8504;5323;tertiary
22914070;4833724110;9284;6,879528;53,173121;8505;5323;cycleway
6381935;48106154;9285;6,88863;53,17314;8505;5323;unclassified
6381933;48106179;9286;6,88618;53,17316;8505;5323;unclassified
6381835;48111472;9287;6,87753;53,17541;8505;5323;unclassified
6381958;48121200;9288;6,878751;53,179251;8505;5323;unclassified
963770662;5887433094;9289;6,899107;53,182856;8505;5323;unclassified
781433599;246695220;9290;6,878826;53,183074;8505;5323;unclassified
22914067;48137605;9291;6,878607;53,185956;8505;5323;cycleway
230757329;48109950;9292;6,900258;53,17477;8506;5323;unclassified
6381190;9157472873;9293;6,919637;53,179739;8506;5323;service
6381190;9157472875;9294;6,920747;53,181646;8506;5323;service
963770662;48129728;9295;6,901122;53,182828;8506;5323;unclassified
6381914;5887433141;9296;6,903333;53,185129;8506;5323;unclassified
6381228;48137926;9297;6,915489;53,185658;8506;5323;unclassified
988503489;48106778;9298;6,925956;53,173497;8507;5323;unclassified
6381191;9496098927;9299;6,943337;53,174753;8507;5323;service
184515149;1950134710;9300;6,942902;53,177058;8507;5323;service
6381190;9157472925;9301;6,922702;53,179725;8507;5323;service
6381197;48125269;9302;6,939494;53,181064;8507;5323;unclassified
6381190;9157472874;9303;6,92167;53,181642;8507;5323;service
191429989;2020052385;9304;6,957087;53,173158;8508;5323;service
191429986;2020052399;9305;6,951661;53,173234;8508;5323;service
191429988;2020052400;9306;6,954799;53,173297;8508;5323;service
191429980;2020052403;9307;6,950608;53,1733;8508;5323;service
6381203;48106565;9308;6,94389;53,173323;8508;5323;unclassified
191429983;2020052413;9309;6,949586;53,173325;8508;5323;service
6366209;2020052428;9310;6,964616;53,17339;8508;5323;residential
988476406;48106688;9311;6,963167;53,173462;8508;5323;residential
6366381;9136621231;9312;6,964955;53,173888;8508;5323;secondary
191429964;2020052543;9313;6,957154;53,173958;8508;5323;service
6365765;9496099467;9314;6,965189;53,174229;8508;5323;service
191429964;2020052576;9315;6,949089;53,174246;8508;5323;service
6365765;9496099481;9316;6,965319;53,174473;8508;5323;service
192248539;48109765;9317;6,943947;53,174641;8508;5323;unclassified
6381191;9496098926;9318;6,94369;53,174786;8508;5323;service
6365784;1950132577;9319;6,96522;53,174834;8508;5323;residential
6365734;1950133737;9320;6,965111;53,175395;8508;5323;residential
115707693;1306491661;9321;6,965297;53,175704;8508;5323;cycleway
6381182;1306491628;9322;6,964402;53,176649;8508;5323;residential
184506170;1950023628;9323;6,965308;53,176909;8508;5323;service
184515149;1950134736;9324;6,944409;53,177164;8508;5323;service
192749909;48116678;9325;6,965329;53,177364;8508;5323;residential
192167514;2027278521;9326;6,965286;53,177931;8508;5323;service
6365760;1948095907;9327;6,965181;53,178151;8508;5323;residential
184344001;1948096130;9328;6,965329;53,178611;8508;5323;service
171655387;1948096187;9329;6,965326;53,178749;8508;5323;residential
184343981;1948096189;9330;6,965277;53,178757;8508;5323;service
6366416;9346766679;9331;6,965269;53,179732;8508;5323;tertiary
6366412;48122386;9332;6,964942;53,179838;8508;5323;secondary
6381197;48123444;9333;6,947109;53,180287;8508;5323;unclassified
6366267;48124264;9334;6,965246;53,180611;8508;5323;unclassified
395105175;5523261069;9335;6,965276;53,181337;8508;5323;unclassified
141671172;48136210;9336;6,950713;53,185529;8508;5323;tertiary
191257444;2018435401;9337;6,952071;53,1857;8508;5323;service
191257444;2018435429;9338;6,952826;53,186077;8508;5323;service
6366242;5525164021;9339;6,962894;53,186149;8508;5323;unclassified
781646956;2018435434;9340;6,951196;53,186252;8508;5323;cycleway
192157791;2027176070;9341;6,985792;53,173124;8509;5323;service
191808394;2023770259;9342;6,97471;53,173125;8509;5323;service
191793523;2023645132;9343;6,971487;53,173129;8509;5323;service
6365995;48106139;9344;6,97705;53,173133;8509;5323;residential
192157791;2027176074;9345;6,98598;53,173138;8509;5323;service
192156109;2027162778;9346;6,982482;53,173141;8509;5323;service
191808418;2023770276;9347;6,974504;53,173141;8509;5323;service
191808409;2023770283;9348;6,974955;53,173147;8509;5323;service
192156145;48106173;9349;6,982772;53,173153;8509;5323;service
192162296;2027209957;9350;6,979687;53,173161;8509;5323;service
191808391;2023770293;9351;6,975022;53,173164;8509;5323;service
192156134;2027162785;9352;6,982145;53,173166;8509;5323;service
6365998;2023645150;9353;6,966337;53,173176;8509;5323;residential
183366621;2027162792;9354;6,983816;53,173183;8509;5323;cycleway
192162315;2027209959;9355;6,979405;53,173192;8509;5323;service
6365767;2027162804;9356;6,981308;53,173197;8509;5323;residential
115708405;2027209961;9357;6,978993;53,173198;8509;5323;residential
192156151;2027162811;9358;6,982967;53,173222;8509;5323;cycleway
191808392;2023770325;9359;6,975237;53,173234;8509;5323;service
191808395;2023770326;9360;6,975574;53,173234;8509;5323;service
6365808;2023645183;9361;6,969326;53,173235;8509;5323;residential
6365862;48106533;9362;6,97631;53,173342;8509;5323;residential
6366209;48106531;9363;6,96538;53,173349;8509;5323;residential
6366390;48106779;9364;6,97805;53,173472;8509;5323;secondary
1002089742;2027163148;9365;6,983596;53,173747;8509;5323;service
6366381;48107571;9366;6,965398;53,173873;8509;5323;secondary
6365765;9496099460;9367;6,965417;53,174228;8509;5323;service
6365765;9496099477;9368;6,965351;53,174471;8509;5323;service
6365784;1950132594;9369;6,965533;53,174853;8509;5323;residential
6365734;1950133946;9370;6,965581;53,175517;8509;5323;residential
115707693;1931306533;9371;6,965439;53,175757;8509;5323;cycleway
6381182;48114962;9372;6,965485;53,176726;8509;5323;residential
184506170;1950023612;9373;6,965514;53,176877;8509;5323;service
192749909;48116620;9374;6,965391;53,177332;8509;5323;residential
192167514;2027278659;9375;6,965382;53,178117;8509;5323;service
6366262;2026779626;9376;6,987095;53,17849;8509;5323;unclassified
184344001;1948096185;9377;6,965391;53,178738;8509;5323;service
184343981;1948096218;9378;6,965343;53,178887;8509;5323;service
6366252;1990279194;9379;6,987274;53,179168;8509;5323;unclassified
188398497;1990279195;9380;6,987163;53,179485;8509;5323;service
6366416;2027262014;9381;6,965336;53,179721;8509;5323;tertiary
6366412;48124043;9382;6,96575;53,180505;8509;5323;secondary
6366267;48124279;9383;6,965373;53,180618;8509;5323;unclassified
395105175;5523261070;9384;6,966278;53,181655;8509;5323;unclassified
162390442;1743010226;9385;6,986361;53,181757;8509;5323;cycleway
6366242;2018500606;9386;6,966567;53,182026;8509;5323;unclassified
6366308;48136211;9387;6,978163;53,185803;8509;5323;unclassified
6366439;5005815479;9388;6,97737;53,185844;8509;5323;primary
302720866;1919327162;9389;6,984938;53,185911;8509;5323;cycleway
181671414;1990279817;9390;6,985091;53,185929;8509;5323;tertiary
6366440;5005815478;9391;6,97804;53,186231;8509;5323;primary
6366281;2026778576;9392;6,989244;53,173206;8510;5323;residential
6365958;2026778777;9393;6,987714;53,173633;8510;5323;residential
144722666;48112410;9394;7,007044;53,175799;8510;5323;cycleway
6366262;2026779618;9395;6,987405;53,178263;8510;5323;unclassified
6366252;48120734;9396;6,987319;53,179069;8510;5323;unclassified
188398497;1990279199;9397;6,987863;53,179572;8510;5323;service
332759473;3398937663;9398;7,008467;53,180856;8510;5323;cycleway
85515310;991738506;9399;7,001997;53,181244;8510;5323;cycleway
162390442;1743010222;9400;6,987358;53,181896;8510;5323;cycleway
188398560;1990279594;9401;6,988069;53,183565;8510;5323;service
181885143;1922376194;9402;6,993144;53,186118;8510;5323;service
181885217;1922376196;9403;6,991031;53,186141;8510;5323;service
6366296;1990279834;9404;6,990055;53,186163;8510;5323;unclassified
6366268;1922376204;9405;6,992206;53,186191;8510;5323;service
181885140;1922376221;9406;6,991507;53,186225;8510;5323;service
181885143;1922376222;9407;6,992601;53,186286;8510;5323;service
182749390;1931044111;9408;7,013151;53,173168;8511;5323;service
182749390;1931044114;9409;7,013546;53,173178;8511;5323;service
6366248;1915186580;9410;7,013854;53,174137;8511;5323;unclassified
144912459;264282542;9411;7,01448;53,17461;8511;5323;cycleway
144722666;1436642505;9412;7,013377;53,175848;8511;5323;cycleway
332759473;48124750;9413;7,01226;53,18086;8511;5323;cycleway
35840407;48134873;9414;7,026815;53,184779;8511;5323;unclassified
183430772;1938014423;9415;7,024568;53,185833;8511;5323;service
85649293;264274631;9416;7,025351;53,185924;8511;5323;residential
144722510;1915350051;9417;7,028913;53,185974;8511;5323;cycleway
181661518;1938158294;9418;7,015354;53,186178;8511;5323;cycleway
83641842;2341305586;9419;7,015421;53,186259;8511;5323;unclassified
183430767;1938014441;9420;7,023408;53,186283;8511;5323;service
114468037;1915046465;9421;7,048973;53,173256;8512;5323;residential
181186318;1916357352;9422;7,053141;53,174171;8512;5323;cycleway
127771682;1915167116;9423;7,037414;53,174937;8512;5323;cycleway
181186271;2007038881;9424;7,052977;53,175935;8512;5323;unclassified
185258407;48152219;9425;7,039347;53,186236;8512;5323;unclassified
191053348;2016384625;9426;7,062788;53,173123;8513;5323;service
190626628;9087798309;9427;7,060406;53,173132;8513;5323;unclassified
911777716;1916357314;9428;7,053962;53,17337;8513;5323;cycleway
185258410;1611089997;9429;7,062738;53,173531;8513;5323;cycleway
181186318;9087834818;9430;7,05328;53,174094;8513;5323;cycleway
181186271;2007038903;9431;7,053378;53,175961;8513;5323;unclassified
182264196;1926072355;9432;7,075111;53,179492;8513;5323;residential
6364355;1915197769;9433;7,075194;53,180649;8513;5323;secondary
202876154;6063900722;9434;7,075118;53,180698;8513;5323;cycleway
35330060;414112227;9435;7,075181;53,182501;8513;5323;unclassified
52916022;973982036;9436;7,060328;53,186206;8513;5323;cycleway
190082131;2006945951;9437;7,059787;53,186263;8513;5323;unclassified
6364371;48106567;9438;7,095447;53,173133;8514;5323;secondary
6364030;2015676482;9439;7,096215;53,173192;8514;5323;unclassified
6363954;2015841457;9440;7,096846;53,173221;8514;5323;residential
190981776;2015676503;9441;7,093452;53,173235;8514;5323;service
190971608;2015614375;9442;7,091753;53,173237;8514;5323;service
6364089;2015614391;9443;7,092806;53,17327;8514;5323;residential
6364023;2015614397;9444;7,091173;53,173286;8514;5323;residential
6363954;897017934;9445;7,097097;53,173432;8514;5323;residential
962953747;8907609486;9446;7,083605;53,173484;8514;5323;cycleway
191002266;2015841623;9447;7,097067;53,173611;8514;5323;service
493212558;48109468;9448;7,09712;53,174491;8514;5323;secondary
191007808;2015871054;9449;7,097126;53,175916;8514;5323;service
191007759;2015897305;9450;7,097042;53,176149;8514;5323;service
191007767;2015898089;9451;7,09709;53,177981;8514;5323;service
6363982;2014345062;9452;7,097122;53,178081;8514;5323;residential
182264196;1926072358;9453;7,075526;53,179814;8514;5323;residential
6364355;6063900725;9454;7,075276;53,18072;8514;5323;secondary
202876154;1915197770;9455;7,075204;53,180763;8514;5323;cycleway
35330060;2016461767;9456;7,075521;53,182399;8514;5323;unclassified
181197038;1916419858;9457;7,075857;53,185997;8514;5323;cycleway
181197039;1916419862;9458;7,077309;53,186164;8514;5323;cycleway
6364345;2016702306;9459;7,080707;53,186252;8514;5323;secondary
1015686190;634211898;9460;7,077939;53,18626;8514;5323;tertiary
790569119;632549883;9461;7,083431;53,186264;8514;5323;cycleway
69647162;833227897;9462;7,098836;53,173122;8515;5323;cycleway
191002258;2015841525;9463;7,097226;53,173379;8515;5323;service
191002266;48106988;9464;7,097232;53,173536;8515;5323;service
6364367;48107121;9465;7,111423;53,173573;8515;5323;tertiary
191002249;2015841692;9466;7,097186;53,173714;8515;5323;service
493212558;48109938;9467;7,097315;53,174653;8515;5323;secondary
191005145;48113345;9468;7,097353;53,176098;8515;5323;unclassified
191007759;2015897396;9469;7,097225;53,176301;8515;5323;service
6363982;2014345059;9470;7,097172;53,17805;8515;5323;residential
191007774;2015898097;9471;7,097245;53,178179;8515;5323;service
128766625;1422118109;9472;7,116157;53,180543;8515;5323;cycleway
1015364115;48124797;9473;7,117165;53,180791;8515;5323;secondary
6364236;9366352188;9474;7,117347;53,185297;8515;5323;unclassified
190329925;2009449946;9475;7,11599;53,185447;8515;5323;service
6364163;48137911;9476;7,118525;53,186034;8515;5323;unclassified
6364385;48138440;9477;7,103799;53,186234;8515;5323;secondary
190340828;2009590562;9478;7,122543;53,174009;8516;5323;service
128766625;1422106401;9479;7,119199;53,181101;8516;5323;cycleway
1015364115;2009449511;9480;7,120557;53,1814;8516;5323;secondary
6364212;2009449557;9481;7,135189;53,181526;8516;5323;unclassified
6364236;9366352194;9482;7,121106;53,181694;8516;5323;unclassified
128765731;1422106415;9483;7,141052;53,183688;8516;5323;cycleway
466440855;48132123;9484;7,140971;53,183738;8516;5323;secondary
6364177;48132243;9485;7,134301;53,183871;8516;5323;unclassified
6364163;2009449955;9486;7,119211;53,186214;8516;5323;unclassified
6364163;9366352180;9487;7,119414;53,186245;8516;5323;unclassified
128765731;1422106422;9488;7,141375;53,183681;8517;5323;cycleway
466440855;48132021;9489;7,141356;53,183733;8517;5323;secondary
6364143;48132819;9490;7,162972;53,184099;8517;5323;service
185628860;1962756746;9491;7,14861;53,185814;8517;5323;service
185636970;1962895712;9492;7,151019;53,185836;8517;5323;service
6364344;48138299;9493;7,149677;53,186194;8517;5323;secondary
141995317;9366242402;9494;7,14994;53,186235;8517;5323;cycleway
6362880;2723569543;9495;7,174842;53,173242;8518;5323;service
6362647;48106348;9496;7,17447;53,17325;8518;5323;unclassified
6362687;48106346;9497;7,174164;53,173296;8518;5323;unclassified
6362597;48116856;9498;7,18377;53,17745;8518;5323;cycleway
6362639;48133582;9499;7,16917;53,184442;8518;5323;service
190846076;9365299228;9500;7,166959;53,186236;8518;5323;unclassified
186578016;1871708611;9501;7,192861;53,173175;8519;5323;cycleway
22926076;1973258504;9502;7,201394;53,174081;8519;5323;tertiary
6362597;48118614;9503;7,185321;53,178095;8519;5323;cycleway
6362790;48119182;9504;7,206835;53,178342;8519;5323;unclassified
190246304;2008326540;9505;7,206883;53,178626;8519;5323;service
190246322;2008326574;9506;7,206953;53,178738;8519;5323;service
6362283;48120649;9507;7,206813;53,17898;8519;5323;residential
6362256;48123578;9508;7,207004;53,180342;8519;5323;residential
801794041;4428062398;9509;7,20702;53,180773;8519;5323;residential
801794040;48125226;9510;7,206979;53,181042;8519;5323;residential
6362480;2008736646;9511;7,207004;53,18127;8519;5323;unclassified
461614638;48126465;9512;7,206691;53,181571;8519;5323;residential
190283558;2008832208;9513;7,207018;53,181883;8519;5323;service
1014960246;9362890614;9514;7,207023;53,183329;8519;5323;unclassified
190283584;2008833119;9515;7,207009;53,183573;8519;5323;service
6362603;48138061;9516;7,206084;53,186179;8519;5323;secondary
71327056;48138278;9517;7,200219;53,186242;8519;5323;residential
6362790;48119148;9518;7,207357;53,178308;8520;5323;unclassified
190246304;2008326497;9519;7,207315;53,17854;8520;5323;service
190246322;2008326567;9520;7,207146;53,178704;8520;5323;service
6362286;48120500;9521;7,207079;53,178925;8520;5323;residential
59101265;732563385;9522;7,228765;53,179272;8520;5323;unclassified
6362256;48124048;9523;7,20707;53,180507;8520;5323;residential
801794041;48124281;9524;7,20704;53,18067;8520;5323;residential
801794040;9362781565;9525;7,207036;53,181049;8520;5323;residential
6362480;2008736558;9526;7,207123;53,181147;8520;5323;unclassified
190276793;2008736753;9527;7,20726;53,181358;8520;5323;service
758738239;192156451;9528;7,228726;53,181415;8520;5323;tertiary
980019210;7086375519;9529;7,228643;53,181689;8520;5323;tertiary
190283558;2008832141;9530;7,207161;53,181746;8520;5323;service
1014960246;9362890613;9531;7,207186;53,183352;8520;5323;unclassified
190283584;2008833117;9532;7,207278;53,183565;8520;5323;service
6362603;48137243;9533;7,214331;53,185821;8520;5323;secondary
71327054;848808478;9534;7,209601;53,1862;8520;5323;cycleway
59101265;732563458;9535;7,230048;53,173343;8521;5323;unclassified
59101265;732563552;9536;7,229686;53,175908;8521;5323;unclassified
758738239;3519288713;9537;7,229102;53,181502;8521;5323;tertiary
6465465;48082073;9538;6,172538;53,162502;8472;5324;unclassified
6465612;5422952581;9539;6,176701;53,160223;8473;5324;primary
32236413;1745610110;9540;6,176563;53,160237;8473;5324;cycleway
6465556;48077318;9541;6,195154;53,160552;8473;5324;unclassified
6464180;48077590;9542;6,194957;53,160728;8473;5324;tertiary
182458056;1928105056;9543;6,195772;53,161136;8473;5324;service
6464180;8171326835;9544;6,195967;53,161411;8473;5324;tertiary
6465465;2082505775;9545;6,174552;53,163806;8473;5324;unclassified
6464370;48086498;9546;6,195552;53,164164;8473;5324;unclassified
6464287;48101688;9547;6,19627;53,170949;8473;5324;residential
6464312;48102659;9548;6,196256;53,171477;8473;5324;residential
704547795;306251620;9549;6,180403;53,171611;8473;5324;unclassified
28311699;310894364;9550;6,182824;53,171766;8473;5324;unclassified
6465345;48104211;9551;6,19574;53,17215;8473;5324;residential
6465545;48104716;9552;6,18218;53,17242;8473;5324;primary
